Est,Bay,DATE,STA,DEPTH,TEMP,SAL,DO,mondate
NC,NB,7/28/2015,A,1.4,30.37,15.08,7.45,7/15/2015
NC,NB,7/28/2015,B,1.2,31.01,22.8,6.92,7/15/2015
NC,CC,7/28/2015,C,4,30,28.97,6.68,7/15/2015
NC,CC,7/28/2015,D,2.9,30.3,29.14,5.27,7/15/2015
NC,CC,7/28/2015,E,3,29.26,32.32,6.37,7/15/2015
NC,NB,10/1/2015,A,1.5,28.2,28.95,7.11,10/15/2015
NC,NB,10/1/2015,B,1.2,28.81,30.56,7.79,10/15/2015
NC,CC,10/1/2015,C,4.2,28.31,32.95,4.11,10/15/2015
NC,CC,10/1/2015,D,3.4,27.95,32.79,7.23,10/15/2015
NC,CC,10/1/2015,E,3.3,28.63,32.76,4.98,10/15/2015
NC,NB,1/15/2016,A,1.2,14.84,27.39,11.62,1/15/2016
NC,NB,1/15/2016,B,1.2,14.83,29.1,9.2,1/15/2016
NC,CC,1/15/2016,C,3.9,13.44,29.58,9.37,1/15/2016
NC,CC,1/15/2016,D,2.6,13.74,29.43,9.75,1/15/2016
NC,CC,1/15/2016,E,3,13.48,29.1,9.66,1/15/2016
NC,NB,4/12/2016,A,1.4,23.76,26.94,7.13,4/15/2016
NC,NB,4/12/2016,B,1.1,23.54,29.28,6.36,4/15/2016
NC,CC,4/12/2016,C,4,23.17,30.88,6.39,4/15/2016
NC,CC,4/12/2016,D,3.2,23.22,31.55,7.15,4/15/2016
NC,CC,4/12/2016,E,3,23.37,31.23,6.67,4/15/2016
NC,NB,7/18/2016,A,1.5,30.41,20.79,7.08,7/15/2016
NC,NB,7/18/2016,B,1.3,31.05,27.94,6.6,7/15/2016
NC,CC,7/18/2016,C,4.2,30.23,31.04,3.5,7/15/2016
NC,CC,7/18/2016,D,3.3,30.1,32.55,5.31,7/15/2016
NC,CC,7/18/2016,E,3.2,29.83,34.05,5.55,7/15/2016
NC,NB,10/18/2016,A,1.4,27.83,25.41,4.83,10/15/2016
NC,NB,10/18/2016,B,1.2,28.52,29.4,6.63,10/15/2016
NC,CC,10/18/2016,C,4,28.11,29.74,6.31,10/15/2016
NC,CC,10/18/2016,D,3.3,28.04,31.58,6.32,10/15/2016
NC,CC,10/18/2016,E,3.1,27.98,31.44,6.56,10/15/2016
NC,NB,2/8/2017,A,1,21.8,27.67,7.65,2/15/2017
NC,NB,2/8/2017,B,0.9,21.78,29.27,7.64,2/15/2017
NC,CC,2/8/2017,C,3.7,18.95,30.32,7.02,2/15/2017
NC,CC,2/8/2017,D,2.5,19.77,30.76,7.66,2/15/2017
NC,CC,2/8/2017,E,2.8,19.31,30.93,7.21,2/15/2017
NC,NB,4/3/2017,A,1.4,23.94,29.13,7.7,4/15/2017
NC,NB,4/3/2017,B,1.2,23.61,29.45,7.15,4/15/2017
NC,CC,4/3/2017,C,4.1,23.98,31.24,6.68,4/15/2017
NC,CC,4/3/2017,D,2.7,24.16,31.75,7.67,4/15/2017
NC,CC,4/3/2017,E,3.1,23.96,31.8,6.21,4/15/2017
NC,NB,7/10/2017,A,1.4,30.84,32.15,6.3,7/15/2017
NC,NB,7/10/2017,B,1.2,31.76,32.98,6.86,7/15/2017
NC,CC,7/10/2017,C,4,30.97,33.51,6.43,7/15/2017
NC,CC,7/10/2017,D,3,30.2,40.04,0.59,7/15/2017
NC,CC,7/10/2017,E,3,29.96,35.77,4.9,7/15/2017
NC,NB,10/6/2017,A,1.8,28.66,32.56,6.51,10/15/2017
NC,NB,10/6/2017,B,1.6,28.61,31.64,6.92,10/15/2017
NC,CC,10/6/2017,C,4.5,28.2,29.57,5.59,10/15/2017
NC,CC,10/6/2017,D,3.5,27.82,32.11,6,10/15/2017
NC,CC,10/6/2017,E,3.5,28.41,29.55,3.64,10/15/2017
NC,NB,11/7/2017,A,1.3,25.76,20.84,7.3,11/15/2017
NC,NB,11/7/2017,B,1.1,25.92,24.15,7.44,11/15/2017
NC,CC,11/7/2017,C,3.9,24.25,28.66,5.36,11/15/2017
NC,CC,11/7/2017,D,3.5,25.11,37.21,3.83,11/15/2017
NC,CC,11/7/2017,E,3,24.42,29.55,6.79,11/15/2017
NC,NB,12/1/2017,A,1.3,21.22,24.44,7.29,12/15/2017
NC,NB,12/1/2017,B,1.1,21.42,27.67,7.4,12/15/2017
NC,CC,12/1/2017,C,4,21.21,29.93,5.77,12/15/2017
NC,CC,12/1/2017,D,3.6,20.86,31.12,7.53,12/15/2017
NC,CC,12/1/2017,E,3,21.29,30.59,6.86,12/15/2017
NC,NB,1/5/2018,A,1,8.2,25.21,11.06,1/15/2018
NC,NB,1/5/2018,B,0.9,8.5,28.48,10.25,1/15/2018
NC,CC,1/5/2018,C,3.8,8.83,29.6,10.11,1/15/2018
NC,CC,1/5/2018,D,2.9,7.8,29.71,10.29,1/15/2018
NC,CC,1/5/2018,E,2.9,9.36,29.57,9.54,1/15/2018
NC,NB,4/11/2018,A,1.4,19.66,30.35,7.56,4/15/2018
NC,NB,4/11/2018,B,1.1,19.52,30.08,8.13,4/15/2018
NC,CC,4/11/2018,C,4,19.12,30.33,7.73,4/15/2018
NC,CC,4/11/2018,D,2.8,18.25,30.13,8.39,4/15/2018
NC,CC,4/11/2018,E,3,18.99,29.26,7.72,4/15/2018
NC,NB,7/11/2018,A,1.4,28.89,24.26,6.62,7/15/2018
NC,NB,7/11/2018,B,1.1,29.63,30.22,7.06,7/15/2018
NC,CC,7/11/2018,C,4,28.23,32.88,5.63,7/15/2018
NC,CC,7/11/2018,D,3.1,28.14,34.46,5.85,7/15/2018
NC,CC,7/11/2018,E,3,28.19,34.28,5.85,7/15/2018
NC,NB,10/10/2018,A,1.8,26.08,8.38,6.38,10/15/2018
NC,NB,10/10/2018,B,1.5,26.35,17.11,7.69,10/15/2018
NC,CC,10/10/2018,C,4.5,26.87,29.72,5.77,10/15/2018
NC,CC,10/10/2018,D,3.5,26.8,30.07,6.45,10/15/2018
NC,CC,10/10/2018,E,3.5,26.74,30.54,6.1,10/15/2018
NC,NB,1/8/2019,A,1.2,15.81,19.72,8.79,1/15/2019
NC,NB,1/8/2019,B,1,14.75,23.35,9.28,1/15/2019
NC,CC,1/8/2019,C,3.9,13.03,26.31,8.45,1/15/2019
NC,CC,1/8/2019,D,2.9,13.06,26.85,9.56,1/15/2019
NC,CC,1/8/2019,E,2.9,13.72,27.13,8.74,1/15/2019
NC,NB,4/2/2019,A,1.4,14.08,20.2,9.94,4/15/2019
NC,NB,4/2/2019,B,1.1,14.78,23.49,8.99,4/15/2019
NC,CC,4/2/2019,C,4,16.13,24.48,7.82,4/15/2019
NC,CC,4/2/2019,D,2.6,14.42,24.69,8.65,4/15/2019
NC,CC,4/2/2019,E,3,15.98,24.05,7.91,4/15/2019
RB,NB,10/28/1994,C,0.3,24.21999997,16.59999996,13,10/15/1994
RB,NB,10/28/1994,F,0.3,22.48999995,8.799999982,11.29999998,10/15/1994
RB,NB,1/11/1995,C,0.15,25.65999997,19.5,8.179999977,1/15/1995
RB,NB,1/11/1995,F,0.1,24,17.46999997,8.209999979,1/15/1995
RB,NB,4/12/1995,C,0.399999999,19.33999997,21.39999998,8.299999982,4/15/1995
RB,NB,4/12/1995,F,0.31,22.54999995,21.29999995,10.76999998,4/15/1995
RB,NB,7/12/1995,C,0.02,30.89999998,68.29999995,8.529999971,7/15/1995
RB,NB,7/12/1995,F,0.05,40.53999996,64.89999986,8.00999999,7/15/1995
RB,NB,10/3/1995,C,0.399999999,28.08999997,42.79999995,9,10/15/1995
RB,NB,10/3/1995,F,0.5,24.04999995,33.39999998,6.419999987,10/15/1995
RB,NB,10/31/1995,H,1.5,21.82999998,0.3,8.779999971,10/15/1995
RB,NB,12/13/1995,C,0.2,23.29999995,26.09999996,10.63999999,12/15/1995
RB,NB,12/13/1995,F,0.05,22.19,26,10.13,12/15/1995
RB,NB,12/13/1995,H,1.399999999,15.53999999,0.1,9.449999988,12/15/1995
RB,NB,1/8/1996,C,0.15,16.14999998,30.39999998,10.44,1/15/1996
RB,NB,1/8/1996,F,0.03,16.27999997,39,11.16,1/15/1996
RB,NB,2/21/1996,C,0.06,22.89999998,81,6.469999999,2/15/1996
RB,NB,2/21/1996,H,0.2,20.08999997,1.099999998,9.099999994,2/15/1996
RB,NB,3/19/1996,F,0.2,16.03999996,68.5999999,9.419999987,3/15/1996
RB,NB,4/9/1996,C,0,,98,,4/15/1996
RB,NB,4/9/1996,F,0.05,34.13,59.29999995,5.029999986,4/15/1996
RB,NB,4/9/1996,G,0.01,,39.5999999,,4/15/1996
RB,NB,5/13/1996,C,0.22,25.86999995,59.29999995,6.039999992,5/15/1996
RB,NB,5/13/1996,F,0.15,28.60999995,51.5999999,6.819999993,5/15/1996
RB,NB,5/13/1996,G,0.15,29.44999999,51.69999993,6.829999998,5/15/1996
RB,NB,5/13/1996,H,,27.64999998,8.899999976,5.419999987,5/15/1996
RB,NB,6/1/1996,C,0.3,26.06999999,70.39999986,3,6/15/1996
RB,NB,6/1/1996,F,0.22,27.44999999,51.29999995,5.489999995,6/15/1996
RB,NB,6/1/1996,G,0.3,29.00999999,45.5999999,6.109999999,6/15/1996
RB,NB,6/1/1996,H,0.6,28.56999999,9.899999976,5.419999987,6/15/1996
RB,NB,7/12/1996,C,0,31.69999999,159.1999998,1.009999998,7/15/1996
RB,NB,7/12/1996,F,0.05,33.03999996,86.0999999,5.349999994,7/15/1996
RB,NB,7/12/1996,G,,,84,,7/15/1996
RB,NB,7/12/1996,H,0.3,30.53999996,2.099999994,6.419999987,7/15/1996
RB,NB,10/22/1996,C,0.3,19.58999997,25.09999996,6.109999999,10/15/1996
RB,NB,10/22/1996,F,0.3,17.94999999,46.39999998,7.569999993,10/15/1996
RB,NB,1/6/1997,C,0.3,12.97,25,12.03999999,1/15/1997
RB,NB,1/6/1997,F,0.2,11.50999999,56.39999998,9.419999987,1/15/1997
RB,NB,4/23/1997,C,0.3,19.66999996,15.59999999,4.75,4/15/1997
RB,NB,4/23/1997,F,0.12,24.67999995,16.09999996,8.469999999,4/15/1997
RB,NB,7/2/1997,C,1.5,29.54999995,0.2,6.209999993,7/15/1997
RB,NB,7/2/1997,F,0.75,33.5999999,4.399999991,8.119999975,7/15/1997
RB,NB,10/28/1997,C,0.25,15.51999998,0.3,8.219999999,10/15/1997
RB,NB,10/28/1997,F,0.15,14.81999999,4.099999994,11.88,10/15/1997
RB,NB,1/16/1998,C,0.1,11.66999999,20.19999999,15.31999999,1/15/1998
RB,NB,1/16/1998,F,0,,35,,1/15/1998
RB,NB,4/8/1998,C,0.3,23.06999999,12.89999998,4.489999995,4/15/1998
RB,NB,4/8/1998,F,0.2,24.07999998,30.19999999,8.289999992,4/15/1998
RB,NB,7/9/1998,C,0.2,27.94,60.19999993,3.519999996,7/15/1998
RB,NB,7/9/1998,F,0.1,30.64999998,60.5999999,6.919999987,7/15/1998
RB,NB,9/29/1998,C,0.3,29.22999996,2.299999997,5.319999993,9/15/1998
RB,NB,9/29/1998,F,0.2,30.47999996,20.79999995,7.75,9/15/1998
RB,NB,9/29/1998,H,1.099999998,28.13999999,0,6.629999995,9/15/1998
RB,NB,10/28/1998,C,0.649999999,25.06999999,0,7.75,10/15/1998
RB,NB,10/28/1998,F,0.67,26.09999996,0.799999999,7.189999998,10/15/1998
RB,NB,1/13/1999,C,0.15,15.22,19.89999998,6.419999987,1/15/1999
RB,NB,1/12/1999,F,0.03,22.15999997,23.79999995,6.899999991,1/15/1999
RB,NB,1/13/1999,H,0.6,14.41,0,8.859999985,1/15/1999
RB,NB,2/24/1999,C,0.15,19.61999995,33.96999991,7.469999999,2/15/1999
RB,NB,2/24/1999,F,0.15,17.70999998,24.67999995,7.539999992,2/15/1999
RB,NB,2/24/1999,H,0.12,20.11999995,14.5,10.36999997,2/15/1999
RB,NB,3/18/1999,C,0.26,20.23999995,19.31999999,7.919999987,3/15/1999
RB,NB,3/18/1999,F,0.27,20.19999999,30.02999997,6.949999988,3/15/1999
RB,NB,3/18/1999,H,1,20.35999995,1.25,7.899999991,3/15/1999
RB,NB,4/14/1999,C,0.359999999,22.45999998,4.839999989,6.449999988,4/15/1999
RB,NB,4/14/1999,F,0.35,25.05999994,22.57999998,3.609999999,4/15/1999
RB,NB,4/14/1999,G,,25.33999997,21.85999995,7.379999995,4/15/1999
RB,NB,4/15/1999,H,1.099999998,25.00999999,0.439999999,6.469999999,4/15/1999
RB,NB,5/24/1999,C,0.26,25.02999997,24.40999997,4.939999998,5/15/1999
RB,NB,5/24/1999,F,0.2,26.85999995,34.64999998,6.029999986,5/15/1999
RB,NB,5/24/1999,H,1.399999999,28.92999995,2.129999995,7.149999991,5/15/1999
RB,NB,6/9/1999,C,0.21,25.78999996,20.47999996,3.5,6/15/1999
RB,NB,6/9/1999,F,0.2,27.36999995,40.02999997,5.579999998,6/15/1999
RB,NB,6/9/1999,H,0.002,29.61999995,0.569999998,8,6/15/1999
RB,NB,7/7/1999,C,0.409999999,29.15999997,1.299999997,5.109999999,7/15/1999
RB,NB,7/7/1999,F,0.22,32.83999991,6.299999997,7.429999992,7/15/1999
RB,NB,7/21/1999,H,1.399999999,30.13999999,0.6,5.689999998,7/15/1999
RB,NB,8/19/1999,C,0.04,34.69999993,26,13.02999997,8/15/1999
RB,NB,8/19/1999,F,0.05,31.01999998,39.44999993,5.919999987,8/15/1999
RB,NB,8/19/1999,H,0.85,31.77999997,0.48,7.279999986,8/15/1999
RB,NB,9/16/1999,C,0.27,25.10999995,0.93,6.149999991,9/15/1999
RB,NB,9/16/1999,F,0.27,28.21999997,8.50999999,8.75999999,9/15/1999
RB,NB,9/16/1999,H,1.099999998,30.05999994,0.43,9.099999994,9/15/1999
RB,NB,10/28/1999,C,0.14,21.50999999,7.25999999,8.619999975,10/15/1999
RB,NB,10/28/1999,F,0.12,24.79999995,14.94999999,9.049999982,10/15/1999
RB,NB,10/28/1999,H,1.199999999,22.27999997,1.219999999,10.28999999,10/15/1999
RB,NB,11/17/1999,C,0.1,19.20999998,11.28999999,9.469999999,11/15/1999
RB,NB,11/17/1999,F,0.07,23.52999997,24,9.329999983,11/15/1999
RB,NB,11/17/1999,H,0.899999999,21.82999998,0.85,10.45999998,11/15/1999
RB,NB,12/8/1999,C,0.15,,10,,12/15/1999
RB,NB,12/8/1999,F,0.1,,25,,12/15/1999
RB,NB,12/8/1999,H,0,,,,12/15/1999
RB,NB,10/24/2001,C,0.289999999,23.96999997,16.55999994,5.789999992,10/15/2001
RB,NB,10/24/2001,F,0.22,25.85999995,22.83999997,7.599999994,10/15/2001
RB,NB,1/17/2002,C,0.16,19.67999995,16.89999998,6.679999992,1/15/2002
RB,NB,1/17/2002,F,0.02,21.58999997,26.04999995,8.479999989,1/15/2002
RB,NB,4/18/2002,C,0.3,24.04999995,23.25999999,6.219999999,4/15/2002
RB,NB,4/18/2002,F,0.38,25.22999996,36,6.409999996,4/15/2002
RB,NB,4/18/2002,G,0.23,26.33999997,34.9799999,6.879999995,4/15/2002
RB,NB,4/18/2002,H,1.211999997,26.57999998,0.92,6.839999989,4/15/2002
RB,NB,7/31/2002,C,1.599999998,29.59999996,0.18,5.089999989,7/15/2002
RB,NB,8/27/2002,C,0.3,28.42999995,7.25,6.279999986,8/15/2002
RB,NB,8/27/2002,F,0.19,33.42999995,6.569999993,9.329999983,8/15/2002
RB,NB,8/27/2002,H,0.75,32.98999989,0.659999998,11.98999998,8/15/2002
RB,NB,10/18/2002,C,0.529999999,23.22999996,0.39,8.399999976,10/15/2002
RB,NB,10/18/2002,F,0.35,23.42999995,1.029999997,8.50999999,10/15/2002
RB,NB,10/18/2002,G,0.399999999,17.96999997,3.369999997,6.819999993,10/15/2002
RB,NB,10/18/2002,H,0.042,24.39999998,0.16,7.719999999,10/15/2002
RB,NB,11/21/2002,C,0.48,16.10999995,0.789999999,9.019999981,11/15/2002
RB,NB,11/20/2002,F,0.48,17.44999999,0.5,8.939999998,11/15/2002
RB,NB,11/20/2002,G,0.48,17.5,0.779999999,8.5,11/15/2002
RB,NB,11/21/2002,H,1,18.54999995,0.3,8.219999999,11/15/2002
RB,NB,12/16/2002,C,0.5,15.60999998,0.34,9.429999977,12/15/2002
RB,NB,12/11/2002,F,0.3,11.84999999,3.729999997,12.22,12/15/2002
RB,NB,12/11/2002,G,0.3,10.83999997,4.609999999,10.78999999,12/15/2002
RB,NB,12/16/2002,H,0.899999999,14.94999999,0.18,9.569999993,12/15/2002
RB,NB,1/3/2003,C,0.3,11,5.11999999,11.41999999,1/15/2003
RB,NB,1/3/2003,F,0.02,16.84999996,9.00999999,12.50999999,1/15/2003
RB,NB,1/3/2003,G,0.04,13.55999997,8.639999986,13.03999999,1/15/2003
RB,NB,1/3/2003,H,1.199999999,15.22999999,0.3,9.23999998,1/15/2003
RB,NB,2/12/2003,C,0.25,18.04999995,14.75999999,7.789999992,2/15/2003
RB,NB,2/12/2003,F,0.08,17.98999995,15.02999997,7.549999997,2/15/2003
RB,NB,2/12/2003,G,0.19,18.25,15.50999999,5.909999996,2/15/2003
RB,NB,2/12/2003,H,0.799999999,14.75999999,0.439999999,9.98999998,2/15/2003
RB,NB,3/5/2003,C,0.25,15.55999997,8.50999999,10.30999997,3/15/2003
RB,NB,3/5/2003,F,0.2,15.66,10.94,8.479999989,3/15/2003
RB,NB,3/5/2003,G,0.35,15.79999998,11.47999999,9,3/15/2003
RB,NB,3/5/2003,H,1.199999999,14.88,0.819999998,8.709999979,3/15/2003
RB,NB,4/17/2003,C,0.14,21.90999997,18.15999997,5.809999987,4/15/2003
RB,NB,4/17/2003,F,0.11,22.22999996,17.79999995,5.86999999,4/15/2003
RB,NB,4/17/2003,G,0.2,22.15999997,18.01999998,6.319999993,4/15/2003
RB,NB,4/17/2003,H,0.699999999,24.19999999,0.68,7.969999999,4/15/2003
RB,NB,5/13/2003,C,0.369999999,25.63999999,16.01999998,6.029999986,5/15/2003
RB,NB,5/13/2003,F,0.25,25.65999997,21.08999997,6.339999989,5/15/2003
RB,NB,5/13/2003,G,0.3,26.28999996,21.79999995,6.629999995,5/15/2003
RB,NB,5/13/2003,H,1.099999998,28.56999999,1.119999997,6.5,5/15/2003
RB,NB,6/24/2003,C,0.2,27.30999994,24.92999995,1.899999999,6/15/2003
RB,NB,6/24/2003,F,0.2,28.78999996,41.18999994,5.409999996,6/15/2003
RB,NB,6/24/2003,G,0.399999999,29.30999994,34.36999989,5.559999987,6/15/2003
RB,NB,6/24/2003,H,1,30.20999998,0.319999999,6.579999998,6/15/2003
RB,NB,7/29/2003,C,0.399999999,27.98999995,2.5,5.539999992,7/15/2003
RB,NB,7/29/2003,F,0.38,27.69999999,4.349999994,5.089999989,7/15/2003
RB,NB,7/29/2003,G,0.399999999,28.38,3.569999993,6.409999996,7/15/2003
RB,NB,7/29/2003,H,0.799999999,29.15999997,0.47,5.86999999,7/15/2003
RB,NB,8/26/2003,C,0.23,25.80999994,6.739999995,2.269999996,8/15/2003
RB,NB,8/26/2003,F,0.12,27.76999998,16.41999996,5.409999996,8/15/2003
RB,NB,8/26/2003,G,0.3,27.82999998,15.19,5.079999998,8/15/2003
RB,NB,8/26/2003,H,0.799999999,30.77999997,1.169999998,7.099999994,8/15/2003
RB,NB,9/26/2003,C,0.799999999,27.14999998,0.439999999,5.75999999,9/15/2003
RB,NB,9/26/2003,F,0.6,27.81999999,0.85,5.989999995,9/15/2003
RB,NB,9/26/2003,G,1,28.44999999,1.43,6.789999992,9/15/2003
RB,NB,9/26/2003,H,1.199999999,27.27999997,0.359999999,5.609999999,9/15/2003
RB,NB,11/6/2003,C,0.399999999,24.95999998,1.139999997,7.699999988,11/15/2003
RB,NB,11/6/2003,F,0.399999999,25.44,1.069999997,9.029999971,11/15/2003
RB,NB,11/6/2003,G,0.5,26.09999996,1.319999997,8.799999982,11/15/2003
RB,NB,11/6/2003,H,1,24.80999994,0.48,6.429999992,11/15/2003
RB,NB,12/16/2003,C,0.1,11.38999999,12.42999998,10.69999999,12/15/2003
RB,NB,12/16/2003,F,0.08,13.33999997,12.55999997,9.199999988,12/15/2003
RB,NB,12/16/2003,G,0.2,12.59999999,11.83999997,11.08999997,12/15/2003
RB,NB,12/16/2003,H,0.1,15.60999998,0.699999999,10.42999998,12/15/2003
RB,NB,1/22/2004,C,0.2,12.73999998,12.75999999,8.189999998,1/15/2004
RB,NB,1/22/2004,F,0.13,12.35999998,10.35999998,9.019999981,1/15/2004
RB,NB,1/22/2004,G,0.399999999,12.72,16.5,9.529999971,1/15/2004
RB,NB,1/22/2004,H,0.699999999,15.32999998,0.899999999,9.079999983,1/15/2004
RB,NB,2/17/2004,C,0.1,13.97,13.77999997,8.479999989,2/15/2004
RB,NB,2/17/2004,F,0.03,21.29999995,17.71999997,9.389999986,2/15/2004
RB,NB,2/17/2004,G,0.2,16.67999995,17.52999997,9.209999979,2/15/2004
RB,NB,2/17/2004,H,0.699999999,14.32999998,0.979999999,10.73999998,2/15/2004
RB,NB,3/9/2004,C,0.2,17.46999997,13.14999998,8.069999993,3/15/2004
RB,NB,3/9/2004,F,0.09,22.71999997,24.31999999,10.63,3/15/2004
RB,NB,3/9/2004,G,0.31,20.34999996,23.73999995,9.729999989,3/15/2004
RB,NB,3/9/2004,H,1.099999998,19.72999996,1,8.729999989,3/15/2004
RB,NB,4/20/2004,C,0.699999999,22.77999997,0.39,7.309999987,4/15/2004
RB,NB,4/20/2004,F,0.6,23.23999995,0.619999999,7.559999987,4/15/2004
RB,NB,4/20/2004,G,0.5,23.91999996,0.789999999,9.179999977,4/15/2004
RB,NB,4/20/2004,H,0.3,22.60999995,0.369999999,8.449999988,4/15/2004
RB,NB,5/24/2004,C,0.6,25.96999997,0.659999998,7.109999999,5/15/2004
RB,NB,5/24/2004,F,0.5,26.09999996,0.779999999,7.109999999,5/15/2004
RB,NB,5/24/2004,G,1.25,27.06999999,1.029999997,7.039999992,5/15/2004
RB,NB,5/24/2004,H,1.5,25.94,0.35,6.809999987,5/15/2004
RB,NB,6/21/2004,C,0.319999999,28.79999995,1.419999998,6.639999986,6/15/2004
RB,NB,6/21/2004,F,0.2,31.29999995,4.11999999,9,6/15/2004
RB,NB,6/21/2004,G,0.5,30.88999999,3.829999998,8.229999989,6/15/2004
RB,NB,6/21/2004,H,0.799999999,29.95999998,0.569999998,7.25,6/15/2004
RB,NB,7/26/2004,C,0.1,30.40999997,1.159999996,6.789999992,7/15/2004
RB,NB,7/26/2004,F,0.1,30.92999995,1.759999998,7.529999986,7/15/2004
RB,NB,7/26/2004,G,0.1,30.89999998,1.559999999,8.189999998,7/15/2004
RB,NB,7/26/2004,H,0.899999999,29.81999999,0.549999999,6.229999989,7/15/2004
RB,NB,8/30/2004,C,0.399999999,27.73999995,0.38,7.179999992,8/15/2004
RB,NB,8/30/2004,F,0.2,28.17999995,1.079999998,5.609999999,8/15/2004
RB,NB,8/30/2004,G,0.399999999,30.58999997,2.119999997,7.399999991,8/15/2004
RB,NB,8/30/2004,H,1.799999997,28.72999996,0.3,6.469999999,8/15/2004
RB,NB,9/28/2004,C,0.35,25.08999997,1.93,6.469999999,9/15/2004
RB,NB,9/28/2004,F,0.25,25.67999995,2.229999997,7.649999991,9/15/2004
RB,NB,9/28/2004,G,0.5,26.19999999,2.309999995,7.719999999,9/15/2004
RB,NB,9/28/2004,H,1.099999998,27.34999996,0.779999999,6.919999987,9/15/2004
RB,NB,10/21/2004,C,0.12,26.57999998,3.209999993,2.309999995,10/15/2004
RB,NB,10/21/2004,F,0.04,30.40999997,5.549999997,9.00999999,10/15/2004
RB,NB,10/21/2004,G,0.399999999,29.58999997,5.639999986,8.919999987,10/15/2004
RB,NB,10/21/2004,H,1,28.25999999,0.619999999,6.959999993,10/15/2004
RB,NB,11/19/2004,C,0.43,22.53999996,3.519999996,6.779999986,11/15/2004
RB,NB,11/19/2004,F,0.35,21.50999999,12.47,8.109999985,11/15/2004
RB,NB,11/19/2004,G,0.449999999,21.95999998,13.54999998,7.299999997,11/15/2004
RB,NB,11/19/2004,H,1.299999997,21.33999997,0.76,7.179999992,11/15/2004
RB,NB,12/14/2004,C,0.399999999,10.19999999,0.909999998,9.959999979,12/15/2004
RB,NB,12/14/2004,F,0.399999999,8.579999983,1.229999997,11.48999998,12/15/2004
RB,NB,12/14/2004,G,0.399999999,10.76999998,1.25,11.48999998,12/15/2004
RB,NB,12/14/2004,H,1.099999998,16.29999995,0.399999999,8.429999977,12/15/2004
RB,NB,1/20/2005,C,0.2,16.95999998,1.959999997,11.35999998,1/15/2005
RB,NB,1/20/2005,F,0.06,21.25999999,8.189999998,15.83999997,1/15/2005
RB,NB,1/20/2005,G,0.35,19.02999997,8.75999999,11.66999999,1/15/2005
RB,NB,1/20/2005,H,0.5,14.95999998,0.539999999,9.189999998,1/15/2005
RB,NB,2/16/2005,C,0.2,20.88999999,0.909999998,8.409999996,2/15/2005
RB,NB,2/16/2005,F,0.1,21.86999995,4.399999991,9.559999973,2/15/2005
RB,NB,2/16/2005,G,0.399999999,21.85999995,7.019999996,8.929999977,2/15/2005
RB,NB,2/16/2005,H,0.6,18.72999996,0.559999999,8.559999973,2/15/2005
RB,NB,3/15/2005,C,0.399999999,19.86999995,0.399999999,8.5,3/15/2005
RB,NB,3/15/2005,F,0.5,18.33999997,0.629999999,8.769999981,3/15/2005
RB,NB,3/15/2005,G,1,18.64999998,1.079999998,8.969999999,3/15/2005
RB,NB,3/15/2005,H,0.1,19.07999998,0.329999999,8.339999974,3/15/2005
RB,NB,4/14/2005,C,0.1,22.13999999,4.649999991,8.459999979,4/15/2005
RB,NB,4/14/2005,F,0.04,20.38999999,8.889999986,9.609999985,4/15/2005
RB,NB,4/14/2005,G,0.399999999,19.26999998,9.219999999,3.409999996,4/15/2005
RB,NB,4/14/2005,H,0.799999999,25,0.659999998,8.459999979,4/15/2005
RB,NB,5/12/2005,C,0.399999999,23.95999998,12.41,7.11999999,5/15/2005
RB,NB,5/12/2005,F,0.3,23.97999996,15.05999997,7.25999999,5/15/2005
RB,NB,5/12/2005,G,0.5,24.30999994,15.72999999,7.609999999,5/15/2005
RB,NB,5/12/2005,H,1,25.63999999,0.979999999,6.789999992,5/15/2005
RB,NB,6/16/2005,C,0.3,29.39999998,16.69999999,4.969999999,6/15/2005
RB,NB,6/16/2005,F,0.1,29.61999995,20.19999999,5.579999998,6/15/2005
RB,NB,6/16/2005,G,0.5,30.40999997,21.92999995,5.739999995,6/15/2005
RB,NB,6/16/2005,H,1,29.82999998,0.639999999,6.269999996,6/15/2005
RB,NB,7/13/2005,C,0.3,31.01999998,1.319999997,7.729999989,7/15/2005
RB,NB,7/13/2005,F,0.2,30.41999996,22.44,8.339999974,7/15/2005
RB,NB,7/13/2005,G,0.5,32.00999999,24.17999995,7.449999988,7/15/2005
RB,NB,7/13/2005,H,1.299999997,31.58999997,0.549999999,5.859999999,7/15/2005
RB,NB,8/15/2005,C,0.1,31.84999996,34.4799999,7.739999995,8/15/2005
RB,NB,8/15/2005,F,0.1,30.81999999,32.36999989,6.819999993,8/15/2005
RB,NB,8/15/2005,G,0.399999999,29.13999999,26.32999998,4.219999999,8/15/2005
RB,NB,8/15/2005,H,1,29.96999997,0.719999999,5.779999986,8/15/2005
RB,NB,9/20/2005,C,0.25,28.35999995,13.92999998,4.039999992,9/15/2005
RB,NB,9/20/2005,F,0.2,28.79999995,29.54999995,6.139999986,9/15/2005
RB,NB,9/20/2005,G,0.5,28.64999998,29.19,4.739999995,9/15/2005
RB,NB,9/20/2005,H,0.6,30.13,0.779999999,6.36999999,9/15/2005
RB,NB,10/18/2005,C,0.2,22.40999997,23.81999999,5.659999996,10/15/2005
RB,NB,10/18/2005,F,0.1,24.77999997,30.76999998,6.229999989,10/15/2005
