Date,ddin,ddon
05/07/2015,0.130765958,0.7032158
05/08/2015,0.131114275,0.704032159
05/09/2015,0.131462591,0.704848518
05/10/2015,0.131810908,0.705664877
05/11/2015,0.132159225,0.706481236
05/12/2015,0.027745049,0.576270419
05/13/2015,0.035133489,0.563003266
05/14/2015,0.037912386,0.521184729
05/15/2015,0.037206528,0.529090072
05/16/2015,0.037170442,0.525937352
05/17/2015,0.037244331,0.518966681
05/18/2015,0.037523081,0.516394849
05/19/2015,0.038217801,0.515557999
05/20/2015,0.039129089,0.511760704
05/21/2015,0.039487319,0.515037203
05/22/2015,0.04032333,0.514636746
05/23/2015,0.042699996,0.50133255
05/24/2015,0.044625886,0.494480097
05/25/2015,0.0436521,0.509175685
05/26/2015,0.041901194,0.533227652
05/27/2015,0.03946727,0.564455997
05/28/2015,0.038178374,0.58793155
05/29/2015,0.038043312,0.597664224
05/30/2015,0.037837856,0.608374288
05/31/2015,0.038041448,0.613381363
06/01/2015,0.037787866,0.624756863
06/02/2015,0.03779613,0.632448574
06/03/2015,0.038123337,0.635930835
06/04/2015,0.038977467,0.635509944
06/05/2015,0.040024384,0.63292414
06/06/2015,0.039356538,0.647927498
06/07/2015,0.037491765,0.675568526
06/08/2015,0.036465842,0.698321574
06/09/2015,0.036530085,0.705130436
06/10/2015,0.03663234,0.708027201
06/11/2015,0.036957608,0.704881665
06/12/2015,0.037657116,0.696759894
06/13/2015,0.037370016,0.701880798
06/14/2015,0.036939302,0.71091758
06/15/2015,0.036341371,0.723294044
06/16/2015,0.03627189,0.726950805
06/17/2015,0.036518058,0.725039341
06/18/2015,0.037110042,0.716573714
06/19/2015,0.038165956,0.699569377
06/20/2015,0.038216174,0.700325991
06/21/2015,0.036935786,0.727335411
06/22/2015,0.03550989,0.75912212
06/23/2015,0.03466321,0.784242227
06/24/2015,0.03408478,0.804791545
06/25/2015,0.033744987,0.819370028
06/26/2015,0.033718464,0.825466985
06/27/2015,0.0331359,0.847902567
06/28/2015,0.031782698,0.895319766
06/29/2015,0.028173207,1.009800201
06/30/2015,0.028690351,1.329551233
07/01/2015,0.038886052,1.746861445
07/02/2015,0.030113152,1.578445683
07/03/2015,0.029280013,1.289660405
07/04/2015,0.03000347,1.347530834
