Date,DON Load SAR,NO3 Load SAR,NH4 Load SAR,DON Load GR,NO3 Load GR,NH4 Load GR,ddon,ddin,dtn,TEMP
09/29/1996,383,9946,83,2606,1731,118,0.02989,0.11878,0.14867,24.90936166
09/30/1996,235,7224,58,2037,1280,95,0.02272,0.08657,0.10929,24.82340421
10/01/1996,192,6204,50,1305,697,66,0.01497,0.07017,0.08514,24.73744676
10/02/1996,168,5578,45,1970,1226,92,0.02138,0.06941,0.09079,24.65148932
10/03/1996,158,5286,43,1317,705,66,0.01475,0.061,0.07575,24.56553187
10/04/1996,151,5093,42,1255,657,64,0.01406,0.05856,0.07262,24.47957442
10/05/1996,127,4364,37,1260,661,64,0.01387,0.05126,0.06513,24.39361698
10/06/1996,117,4041,35,1218,629,63,0.01335,0.04768,0.06103,24.30765953
10/07/1996,114,3925,35,1084,527,57,0.01198,0.04544,0.05742,24.22170208
10/08/1996,109,3789,34,1090,531,57,0.01199,0.04411,0.0561,24.13574463
10/09/1996,110,3808,34,1174,594,61,0.01284,0.04497,0.05781,24.04978719
10/10/1996,109,3769,34,1331,716,67,0.0144,0.04586,0.06026,23.96382974
10/11/1996,104,3612,33,1051,502,56,0.01155,0.04203,0.05358,23.87787229
10/12/1996,98,3413,32,1026,483,55,0.01124,0.03983,0.05107,23.79191484
10/13/1996,95,3292,31,1012,473,54,0.01107,0.0385,0.04957,23.7059574
10/14/1996,98,3393,32,993,459,53,0.01091,0.03937,0.05028,23.61999995
10/15/1996,98,3413,32,944,423,51,0.01042,0.03919,0.04961,25.14999998
10/16/1996,96,3312,31,892,385,49,0.00988,0.03777,0.04765,25.03166665
10/17/1996,92,3191,30,1182,601,61,0.01274,0.03883,0.05157,24.91333332
10/18/1996,96,3332,31,1151,577,60,0.01247,0.04,0.05247,24.79499999
10/19/1996,99,3433,32,968,441,52,0.01067,0.03958,0.05025,24.67666666
10/20/1996,96,3332,31,878,376,49,0.00974,0.03788,0.04762,24.55833333
10/21/1996,85,2925,29,815,332,46,0.009,0.03332,0.04232,24.44
10/22/1996,75,2551,27,794,317,45,0.00869,0.0294,0.03809,19.58999997
10/23/1996,70,2383,26,670,236,40,0.0074,0.02685,0.03425,20.59249997
10/24/1996,67,2257,25,678,241,40,0.00745,0.02563,0.03308,21.59499997
10/25/1996,68,2299,25,1165,588,60,0.01233,0.02972,0.04205,22.59749996
10/26/1996,72,2446,26,924,409,51,0.00996,0.02932,0.03928,23.59999996
10/27/1996,84,2904,29,949,427,52,0.01033,0.03412,0.04445,23.45236107
10/28/1996,70,2383,26,1241,646,63,0.01311,0.03118,0.04429,23.30472218
10/29/1996,67,2278,25,1334,719,67,0.01401,0.03089,0.0449,23.1570833
10/30/1996,66,2236,25,1272,670,65,0.01338,0.02996,0.04334,23.00944441
10/31/1996,66,2236,25,1182,601,61,0.01248,0.02923,0.04171,22.86180552
11/01/1996,67,2257,25,750,288,43,0.00817,0.02613,0.0343,22.71416663
11/02/1996,70,2362,26,664,233,40,0.00734,0.02661,0.03395,22.56652774
11/03/1996,67,2257,25,1070,516,57,0.01137,0.02855,0.03992,22.41888885
11/04/1996,66,2214,25,1154,579,60,0.0122,0.02878,0.04098,22.27124997
11/05/1996,97,3352,31,1453,813,72,0.0155,0.04268,0.05818,22.12361108
11/06/1996,106,3671,33,1387,761,69,0.01493,0.04534,0.06027,21.97597219
11/07/1996,105,3651,33,1841,1123,87,0.01946,0.04894,0.0684,21.8283333
11/08/1996,109,3769,34,1104,541,58,0.01213,0.04402,0.05615,21.68069441
11/09/1996,108,3730,34,1015,475,54,0.01123,0.04293,0.05416,21.53305552
11/10/1996,109,3769,34,1553,892,76,0.01662,0.04771,0.06433,21.38541664
11/11/1996,98,3413,32,999,463,54,0.01097,0.03962,0.05059,21.23777775
11/12/1996,87,3007,29,1593,924,77,0.0168,0.04037,0.05717,21.09013886
11/13/1996,80,2760,28,974,445,53,0.01054,0.03286,0.0434,20.94249997
11/14/1996,78,2676,27,892,385,49,0.0097,0.03137,0.04107,20.79486108
11/15/1996,81,2801,28,1182,601,61,0.01263,0.03491,0.04754,20.64722219
11/16/1996,86,2966,29,1021,479,55,0.01107,0.03529,0.04636,20.49958331
11/17/1996,85,2946,29,1032,487,55,0.01117,0.03517,0.04634,20.35194442
11/18/1996,90,3130,30,930,413,51,0.0102,0.03624,0.04644,20.20430553
11/19/1996,105,3651,33,853,358,48,0.00958,0.0409,0.05048,20.05666664
11/20/1996,124,4251,37,1087,529,57,0.01211,0.04874,0.06085,19.90902775
11/21/1996,116,4002,35,1143,571,59,0.01259,0.04667,0.05926,19.76138886
11/22/1996,134,4587,39,1098,537,58,0.01232,0.05221,0.06453,19.61374998
11/23/1996,127,4364,37,963,437,52,0.0109,0.0489,0.0598,19.46611109
11/24/1996,122,4213,37,1093,533,57,0.01215,0.0484,0.06055,19.3184722
11/25/1996,162,5407,44,1137,567,59,0.01299,0.06077,0.07376,19.17083331
11/26/1996,188,6107,49,1227,635,63,0.01415,0.06854,0.08269,19.02319442
11/27/1996,463,11043,97,1961,1219,92,0.02424,0.12451,0.14875,18.87555553
11/28/1996,355,9512,79,1873,1149,89,0.02228,0.10829,0.13057,18.72791665
11/29/1996,215,6780,54,1348,730,68,0.01563,0.07632,0.09195,18.58027776
11/30/1996,176,5779,47,1148,575,60,0.01324,0.06461,0.07785,18.43263887
12/01/1996,161,5372,44,1297,690,66,0.01458,0.06172,0.0763,18.28499998
12/02/1996,254,7648,61,1351,732,68,0.01605,0.08509,0.10114,18.13736109
12/03/1996,268,7934,63,1676,991,81,0.01944,0.09069,0.11013,17.9897222
12/04/1996,202,6457,52,1331,716,67,0.01533,0.07292,0.08825,17.84208332
12/05/1996,170,5628,46,1493,844,73,0.01663,0.06591,0.08254,17.69444443
12/06/1996,160,5355,44,1359,739,68,0.01519,0.06206,0.07725,17.54680554
12/07/1996,153,5146,42,1524,869,75,0.01677,0.06132,0.07809,17.39916665
12/08/1996,158,5303,44,1339,723,67,0.01497,0.06137,0.07634,17.25152776
12/09/1996,170,5628,46,1342,725,67,0.01512,0.06466,0.07978,17.10388887
12/10/1996,155,5216,43,1476,831,73,0.01631,0.06163,0.07794,16.95624999
12/11/1996,151,5093,42,1470,826,73,0.01621,0.06034,0.07655,16.8086111
12/12/1996,148,4986,41,1633,956,79,0.01781,0.06062,0.07843,16.66097221
12/13/1996,146,4950,41,1359,739,68,0.01505,0.05798,0.07303,16.51333332
12/14/1996,144,4878,41,1342,725,67,0.01486,0.05711,0.07197,16.36569443
12/15/1996,146,4932,41,1490,842,73,0.01636,0.05888,0.07524,16.21805554
12/16/1996,149,5039,42,1561,899,76,0.0171,0.06056,0.07766,16.07041666
12/17/1996,171,5662,46,1624,949,79,0.01795,0.06736,0.08531,15.92277777
12/18/1996,179,5879,47,2032,1276,95,0.02211,0.07297,0.09508,15.77513888
12/19/1996,293,8430,68,2372,1547,108,0.02665,0.10153,0.12818,15.62749999
12/20/1996,212,6689,53,2468,1622,112,0.0268,0.08476,0.11156,15.4798611
12/21/1996,157,5251,43,1821,1107,86,0.01978,0.06487,0.08465,15.33222221
12/22/1996,137,4679,39,1447,808,72,0.01584,0.05598,0.07182,15.18458333
12/23/1996,133,4550,39,1699,1009,82,0.01832,0.0568,0.07512,15.03694444
12/24/1996,128,4401,38,2176,1391,100,0.02304,0.0593,0.08234,14.88930555
12/25/1996,122,4194,36,1679,993,81,0.01801,0.05304,0.07105,14.74166666
12/26/1996,123,4232,37,1622,947,79,0.01745,0.05295,0.0704,14.59402777
12/27/1996,124,4270,37,1593,924,77,0.01717,0.05308,0.07025,14.44638888
12/28/1996,121,4175,36,1547,888,76,0.01668,0.05175,0.06843,14.29875
12/29/1996,114,3944,35,1688,1000,81,0.01802,0.0506,0.06862,14.15111111
12/30/1996,115,3983,35,1596,926,78,0.01711,0.05022,0.06733,14.00347222
12/31/1996,136,4624,39,1746,1046,83,0.01882,0.05792,0.07674,13.85583333
01/01/1997,154,5163,43,2567,1700,116,0.02721,0.07022,0.09743,13.70819444
01/02/1997,151,5093,42,3051,2072,135,0.03202,0.07342,0.10544,13.56055555
01/03/1997,170,5612,46,2594,1721,117,0.02764,0.07496,0.1026,13.41291667
01/04/1997,219,6855,55,2354,1533,108,0.02573,0.08551,0.11124,13.26527778
01/05/1997,166,5527,45,1999,1250,94,0.02165,0.06916,0.09081,13.11763889
01/06/1997,155,5198,43,1824,1109,87,0.01979,0.06437,0.08416,12.97
01/07/1997,152,5110,42,1717,1023,82,0.01869,0.06257,0.08126,12.66266667
01/08/1997,155,5198,43,1633,956,79,0.01788,0.06276,0.08064,12.35533333
01/09/1997,154,5181,43,1900,1170,90,0.02054,0.06484,0.08538,12.048
01/10/1997,150,5057,42,1748,1049,84,0.01898,0.06232,0.0813,11.74066666
01/11/1997,148,4986,41,1668,984,80,0.01816,0.06091,0.07907,11.43333333
01/12/1997,159,5320,44,1717,1023,82,0.01876,0.06469,0.08345,11.12599999
01/13/1997,145,4914,41,1550,890,76,0.01695,0.05921,0.07616,10.81866666
01/14/1997,131,4494,38,1578,913,77,0.01709,0.05522,0.07231,10.51133333
01/15/1997,122,4213,37,1593,924,77,0.01715,0.05251,0.06966,10.20399999
01/16/1997,119,4118,36,1530,874,75,0.01649,0.05103,0.06752,9.896666657
01/17/1997,119,4098,36,1533,876,75,0.01652,0.05085,0.06737,9.589333322
01/18/1997,137,4679,39,1604,933,78,0.01741,0.05729,0.0747,9.281999988
01/19/1997,131,4494,38,1938,1201,91,0.02069,0.05824,0.07893,8.974666654
01/20/1997,138,4697,40,1946,1208,91,0.02084,0.06036,0.0812,8.667333319
01/21/1997,135,4605,39,7048,4616,300,0.07183,0.0956,0.16743,8.359999985
01/22/1997,119,4118,36,11572,6598,502,0.11691,0.11254,0.22945,8.429999977
01/23/1997,115,3983,35,9697,5865,417,0.09812,0.103,0.20112,9.513333311
01/24/1997,116,4002,35,7768,4984,331,0.07884,0.09352,0.17236,10.59666665
01/25/1997,131,4476,38,4082,2818,177,0.04213,0.07509,0.11722,11.67999998
01/26/1997,121,4175,36,2411,1578,110,0.02532,0.05899,0.08431,11.80291665
01/27/1997,116,4002,35,2096,1328,97,0.02212,0.05462,0.07674,11.92583331
01/28/1997,112,3886,35,1932,1196,91,0.02044,0.05208,0.07252,12.04874998
01/29/1997,111,3828,34,1702,1012,82,0.01813,0.04956,0.06769,12.17166665
01/30/1997,109,3769,34,1801,1091,86,0.0191,0.0498,0.0689,12.29458331
01/31/1997,117,4022,35,1639,961,79,0.01756,0.05097,0.06853,12.41749998
02/01/1997,113,3906,35,1665,982,80,0.01778,0.05003,0.06781,12.54041665
02/02/1997,107,3710,33,1647,968,80,0.01754,0.04791,0.06545,12.66333331
02/03/1997,105,3651,33,1685,998,81,0.0179,0.04763,0.06553,12.78624998
02/04/1997,104,3612,33,1633,956,79,0.01737,0.0468,0.06417,12.90916665
02/05/1997,108,3730,34,1973,1229,92,0.02081,0.05085,0.07166,13.03208331
02/06/1997,128,4401,38,2435,1596,111,0.02563,0.06146,0.08709,13.15499998
02/07/1997,119,4118,36,1917,1184,90,0.02036,0.05428,0.07464,13.27791664
02/08/1997,102,3532,32,1351,732,68,0.01453,0.04364,0.05817,13.40083331
02/09/1997,96,3332,31,1359,739,68,0.01455,0.0417,0.05625,13.52374998
02/10/1997,105,3651,33,1387,761,69,0.01492,0.04514,0.06006,13.64666664
02/11/1997,138,4715,40,1385,759,69,0.01523,0.05583,0.07106,13.76958331
02/12/1997,147,4968,41,1450,810,72,0.01597,0.05891,0.07488,13.89249998
02/13/1997,145,4914,41,2070,1306,96,0.02215,0.06357,0.08572,14.01541664
02/14/1997,133,4550,39,1786,1079,85,0.01919,0.05753,0.07672,14.13833331
02/15/1997,248,7523,60,1266,666,64,0.01514,0.08313,0.09827,14.26124998
02/16/1997,418,10446,89,2342,1523,107,0.0276,0.12165,0.14925,14.38416664
02/17/1997,268,7934,63,2758,1848,124,0.03026,0.09969,0.12995,14.50708331
02/18/1997,208,6597,53,1809,1098,86,0.02017,0.07834,0.09851,14.62999998
02/19/1997,184,6010,48,2049,1290,95,0.02233,0.07443,0.09676,14.75291664
02/20/1997,170,5612,46,2099,1330,97,0.02269,0.07085,0.09354,14.87583331
02/21/1997,171,5645,46,3143,2141,139,0.03314,0.07971,0.11285,14.99874998
02/22/1997,163,5424,44,2546,1684,115,0.02709,0.07267,0.09976,15.12166664
02/23/1997,187,6075,49,2501,1648,113,0.02688,0.07885,0.10573,15.24458331
02/24/1997,244,7424,59,2634,1752,119,0.02878,0.09354,0.12232,15.36749998
02/25/1997,201,6426,51,2688,1794,121,0.02889,0.08392,0.11281,15.49041664
02/26/1997,184,5994,48,2989,2025,133,0.03173,0.082,0.11373,15.61333331
02/27/1997,171,5645,46,3112,2118,138,0.03283,0.07947,0.1123,15.73624998
02/28/1997,177,5813,47,3671,2529,160,0.03848,0.08549,0.12397,15.85916664
03/01/1997,214,6750,54,3923,2708,170,0.04137,0.09682,0.13819,15.98208331
03/02/1997,238,7296,58,3734,2574,163,0.03972,0.10091,0.14063,16.10499998
03/03/1997,203,6488,52,4145,2862,179,0.04348,0.09581,0.13929,16.22791664
03/04/1997,178,5829,47,4209,2906,182,0.04387,0.08964,0.13351,16.35083331
03/05/1997,372,9786,82,3766,2596,164,0.04138,0.12628,0.16766,16.47374997
03/06/1997,341,9286,76,3640,2507,159,0.03981,0.12028,0.16009,16.59666664
03/07/1997,229,7093,56,3892,2686,169,0.04121,0.10004,0.14125,16.71958331
03/08/1997,186,6043,49,3892,2686,169,0.04078,0.08947,0.13025,16.84249997
03/09/1997,157,5268,43,4113,2840,178,0.0427,0.08329,0.12599,16.96541664
03/10/1997,164,5458,45,4113,2840,178,0.04277,0.08521,0.12798,17.08833331
03/11/1997,176,5796,47,4465,3079,192,0.04641,0.09114,0.13755,17.21124997
03/12/1997,246,7467,60,17969,8449,810,0.18215,0.16786,0.35001,17.33416664
03/13/1997,208,6612,53,7355,4776,314,0.07563,0.11755,0.19318,17.45708331
03/14/1997,271,7988,64,5473,3723,234,0.05744,0.12009,0.17753,17.57999997
03/15/1997,453,10914,95,5112,3499,219,0.05565,0.14727,0.20292,17.70291664
03/16/1997,297,8506,69,4722,3249,203,0.05019,0.12027,0.17046,17.82583331
03/17/1997,251,7579,60,30193,10409,1461,0.30444,0.19509,0.49953,17.94874997
03/18/1997,224,6990,56,31773,10574,1550,0.31997,0.1917,0.51167,18.07166664
03/19/1997,211,6673,53,27785,10128,1327,0.27996,0.18181,0.46177,18.19458331
03/20/1997,219,6870,55,18400,8546,832,0.18619,0.16303,0.34922,18.31749997
03/21/1997,204,6504,52,10556,6215,455,0.1076,0.13226,0.23986,18.44041664
03/22/1997,194,6268,50,6607,4379,282,0.06801,0.10979,0.1778,18.56333331
03/23/1997,190,6156,49,5309,3622,227,0.05499,0.10054,0.15553,18.68624997
03/24/1997,181,5912,48,4884,3354,209,0.05065,0.09523,0.14588,18.80916664
03/25/1997,178,5829,47,5210,3561,223,0.05388,0.0966,0.15048,18.93208331
03/26/1997,193,6220,50,10269,6100,442,0.10462,0.12812,0.23274,19.05499997
03/27/1997,194,6268,50,4497,3100,194,0.04691,0.09612,0.14303,19.17791664
03/28/1997,168,5578,45,4145,2862,179,0.04313,0.08664,0.12977,19.3008333
03/29/1997,162,5407,44,3923,2708,170,0.04085,0.08329,0.12414,19.42374997
03/30/1997,161,5372,44,3797,2619,165,0.03958,0.082,0.12158,19.54666664
03/31/1997,161,5372,44,3734,2574,163,0.03895,0.08153,0.12048,19.6695833
04/01/1997,143,4842,41,3797,2619,165,0.0394,0.07667,0.11607,19.79249997
04/02/1997,158,5303,44,14623,7586,646,0.14781,0.13579,0.2836,19.91541664
04/03/1997,2475,18341,423,47622,11611,2500,0.50097,0.32875,0.82972,20.0383333
04/04/1997,9452,16873,1602,98662,11945,6075,1.08114,0.36495,1.44609,20.16124997
04/05/1997,5287,18392,887,56981,11892,3102,0.62268,0.34273,0.96541,20.28416664
04/06/1997,2711,18477,462,30363,10428,1471,0.33074,0.30838,0.63912,20.4070833
04/07/1997,1922,17782,334,26365,9943,1250,0.28287,0.29309,0.57596,20.52999997
04/08/1997,952,15024,177,28837,10256,1386,0.29789,0.26843,0.56632,20.1485714
04/09/1997,531,11838,108,19780,8841,902,0.20311,0.21689,0.42,19.76714282
04/10/1997,400,10195,86,12012,6755,522,0.12412,0.17558,0.2997,19.38571425
04/11/1997,373,9797,82,27492,10091,1311,0.27865,0.21281,0.49146,19.00428567
04/12/1997,870,14569,164,56032,11871,3040,0.56902,0.29644,0.86546,18.6228571
04/13/1997,408,10307,88,65163,12020,3650,0.65571,0.26065,0.91636,18.24142852
04/14/1997,279,8159,65,43965,11449,2273,0.44244,0.21946,0.6619,17.85999995
04/15/1997,250,7551,60,22143,9288,1024,0.22393,0.17923,0.40316,15.79999998
04/16/1997,232,7166,57,10340,6129,446,0.10572,0.13798,0.2437,16.28374998
04/17/1997,221,6915,55,8707,5431,373,0.08928,0.12774,0.21702,16.76749998
04/18/1997,215,6780,54,14888,7662,659,0.15103,0.15155,0.30258,17.25124997
04/19/1997,211,6673,53,16958,8209,760,0.17169,0.15695,0.32864,17.73499997
04/20/1997,205,6535,52,14736,7619,651,0.14941,0.14857,0.29798,18.21874997
04/21/1997,201,6426,51,11099,6423,480,0.113,0.1338,0.2468,18.70249996
04/22/1997,195,6284,50,7390,4794,315,0.07585,0.11443,0.19028,19.18624996
04/23/1997,193,6220,50,6271,4191,267,0.06464,0.10728,0.17192,19.66999996
04/24/1997,191,6188,50,5970,4018,255,0.06161,0.10511,0.16672,19.86511624
04/25/1997,188,6091,49,8079,5136,345,0.08267,0.11621,0.19888,20.06023252
04/26/1997,180,5895,48,10412,6158,449,0.10592,0.1255,0.23142,20.2553488
04/27/1997,177,5813,47,8602,5383,368,0.08779,0.11611,0.2039,20.45046507
04/28/1997,198,6363,51,15459,7821,686,0.15657,0.14921,0.30578,20.64558135
04/29/1997,1019,15354,188,18400,8546,832,0.19419,0.2492,0.44339,20.84069763
04/30/1997,582,12364,117,15078,7716,668,0.1566,0.20865,0.36525,21.03581391
05/01/1997,317,8863,72,9519,5790,409,0.09836,0.15134,0.2497,21.23093019
05/02/1997,252,7607,61,8079,5136,345,0.08331,0.13149,0.2148,21.42604647
05/03/1997,224,6975,56,11354,6518,492,0.11578,0.14041,0.25619,21.62116275
05/04/1997,206,6566,52,11463,6558,497,0.11669,0.13673,0.25342,21.81627902
05/05/1997,188,6091,49,7561,4881,323,0.07749,0.11344,0.19093,22.0113953
05/06/1997,158,5303,44,6371,4248,272,0.06529,0.09867,0.16396,22.20651158
05/07/1997,148,4986,41,5870,3960,250,0.06018,0.09237,0.15255,22.40162786
05/08/1997,141,4788,40,5473,3723,234,0.05614,0.08785,0.14399,22.59674414
05/09/1997,305,8643,70,7355,4776,314,0.0766,0.13803,0.21463,22.79186042
05/10/1997,224,6975,56,13494,7246,592,0.13718,0.14869,0.28587,22.9869767
05/11/1997,168,5561,45,7699,4950,328,0.07867,0.10884,0.18751,23.18209297
05/12/1997,228,7078,56,7321,4758,312,0.07549,0.12204,0.19753,23.37720925
05/13/1997,399,10185,86,7184,4688,306,0.07583,0.15265,0.22848,23.57232553
05/14/1997,313,8802,71,5804,3921,248,0.06117,0.13042,0.19159,23.76744181
05/15/1997,225,7004,56,5737,3882,245,0.05962,0.11187,0.17149,23.96255809
05/16/1997,395,10123,85,7321,4758,312,0.07716,0.15278,0.22994,24.15767437
05/17/1997,454,10933,95,15573,7852,692,0.16027,0.19572,0.35599,24.35279065
05/18/1997,790,14060,151,13532,7258,594,0.14322,0.22063,0.36385,24.54790693
05/19/1997,726,13608,141,16148,8004,720,0.16874,0.22473,0.39347,24.7430232
05/20/1997,389,10041,84,15154,7737,672,0.15543,0.18534,0.34077,24.93813948
05/21/1997,1130,15833,206,9946,5969,428,0.11076,0.22436,0.33512,25.13325576
05/22/1997,1602,17224,282,12861,7043,562,0.14463,0.25111,0.39574,25.32837204
05/23/1997,2680,18462,457,17852,8422,804,0.20532,0.28145,0.48677,25.52348832
05/24/1997,1173,16000,213,12713,6994,555,0.13886,0.23762,0.37648,25.7186046
05/25/1997,561,12153,113,16842,8180,754,0.17403,0.212,0.38603,25.91372088
05/26/1997,521,11733,107,20178,8921,922,0.20699,0.21683,0.42382,26.10883715
05/27/1997,453,10924,95,14661,7597,648,0.15114,0.19264,0.34378,26.30395343
05/28/1997,456,10960,96,11281,6491,489,0.11737,0.18036,0.29773,26.49906971
05/29/1997,1704,17428,299,25041,9755,1178,0.26745,0.2866,0.55405,26.69418599
05/30/1997,903,14757,169,26199,9920,1241,0.27102,0.26087,0.53189,26.88930227
05/31/1997,583,12378,117,26075,9903,1234,0.26658,0.23632,0.5029,27.08441855
06/01/1997,382,9925,83,26698,9988,1268,0.2708,0.21264,0.48344,27.27953483
06/02/1997,349,9412,78,20816,9046,955,0.21165,0.19491,0.40656,27.4746511
06/03/1997,247,7495,60,17424,8321,783,0.17671,0.16659,0.3433,27.66976738
06/04/1997,216,6795,54,16379,8064,731,0.16595,0.15644,0.32239,27.86488366
06/05/1997,197,6331,51,13644,7293,599,0.13841,0.14274,0.28115,28.05999994
06/06/1997,240,7353,59,9271,5683,398,0.09511,0.13493,0.23004,28.11518513
06/07/1997,421,10495,90,21578,9188,995,0.21999,0.20768,0.42767,28.17037031
06/08/1997,3121,18618,529,30789,10473,1495,0.3391,0.31115,0.65025,28.2255555
06/09/1997,2009,17899,348,40362,11250,2054,0.42371,0.31551,0.73922,28.28074068
06/10/1997,806,14166,154,51329,11743,2735,0.52135,0.28798,0.80933,28.33592587
06/11/1997,606,12603,121,61770,11977,3420,0.62376,0.28121,0.90497,28.39111105
06/12/1997,2087,17992,361,64676,12014,3617,0.66763,0.33984,1.00747,28.44629624
06/13/1997,846,14422,160,62736,11991,3485,0.63582,0.30058,0.9364,28.50148142
06/14/1997,455,10951,96,55085,11848,2978,0.5554,0.25873,0.81413,28.55666661
06/15/1997,349,9412,78,30448,10437,1476,0.30797,0.21403,0.522,28.6118518
06/16/1997,285,8264,66,19701,8825,898,0.19986,0.18053,0.38039,28.66703698
06/17/1997,280,8172,66,15421,7810,684,0.15701,0.16732,0.32433,28.72222217
06/18/1997,687,13304,134,14132,7442,622,0.14819,0.21502,0.36321,28.77740735
06/19/1997,442,10774,93,17657,8376,795,0.18099,0.20038,0.38137,28.83259254
06/20/1997,320,8923,73,23523,9521,1097,0.23843,0.19614,0.43457,28.88777772
06/21/1997,249,7537,60,26532,9965,1259,0.26781,0.18821,0.45602,28.94296291
06/22/1997,6562,17970,1103,85671,12051,5103,0.92233,0.36227,1.2846,28.99814809
06/23/1997,10302,16552,1752,84136,12059,4990,0.94438,0.35353,1.29791,29.05333328
06/24/1997,7989,17434,1348,57457,11902,3133,0.65446,0.33817,0.99263,29.10851847
06/25/1997,8082,17398,1364,57457,11902,3133,0.65539,0.33797,0.99336,29.16370365
06/26/1997,11026,16285,1880,63705,12003,3551,0.74731,0.33719,1.0845,29.21888884
06/27/1997,13880,15293,2392,64190,12009,3584,0.7807,0.33278,1.11348,29.27407402
06/28/1997,15099,14901,2614,53671,11812,2886,0.6877,0.32213,1.00983,29.32925921
06/29/1997,14486,15096,2503,25992,9891,1229,0.40478,0.28719,0.69197,29.38444439
06/30/1997,11660,16056,1993,23727,9554,1108,0.35387,0.28711,0.64098,29.43962958
07/01/1997,6587,17961,1107,26948,10021,1282,0.33535,0.30371,0.63906,29.49481476
07/02/1997,3644,18675,614,27115,10043,1291,0.30759,0.30623,0.61382,29.54999995
07/03/1997,2628,18435,448,26448,9954,1254,0.29076,0.30091,0.59167,29.39999998
07/04/1997,2126,18036,367,25950,9886,1227,0.28076,0.29516,0.57592,29.68199997
07/05/1997,1789,17577,312,25329,9797,1194,0.27118,0.2888,0.55998,29.96399996
07/06/1997,1556,17124,275,24752,9712,1162,0.26308,0.28273,0.54581,30.24599996
07/07/1997,1375,16664,246,24218,9631,1134,0.25593,0.27675,0.53268,30.52799995
07/08/1997,1225,16189,221,23768,9560,1110,0.24993,0.2708,0.52073,30.80999994
07/09/1997,1112,15764,203,23319,9488,1086,0.24431,0.26541,0.50972,30.00999999
07/10/1997,1028,15394,190,22994,9434,1069,0.24022,0.26087,0.50109,29.92744897
07/11/1997,911,14803,171,22750,9393,1056,0.23661,0.25423,0.49084,29.84489795
07/12/1997,814,14219,155,22426,9338,1039,0.2324,0.24751,0.47991,29.76234693
07/13/1997,750,13782,144,22143,9288,1024,0.22893,0.24238,0.47131,29.67979591
07/14/1997,703,13428,137,21820,9231,1007,0.22523,0.23803,0.46326,29.59724489
07/15/1997,650,12994,128,21659,9202,999,0.22309,0.23323,0.45632,29.51469387
07/16/1997,599,12531,120,21418,9158,986,0.22017,0.22795,0.44812,29.43214285
07/17/1997,561,12153,113,21217,9121,976,0.21778,0.22363,0.44141,29.34959182
07/18/1997,529,11822,108,21016,9083,966,0.21545,0.21979,0.43524,29.2670408
07/19/1997,519,11708,106,20776,9038,953,0.21295,0.21805,0.431,29.18448978
07/20/1997,476,11213,99,20656,9015,947,0.21132,0.21274,0.42406,29.10193876
07/21/1997,448,10849,94,20457,8976,937,0.20905,0.20856,0.41761,29.01938774
07/22/1997,419,10466,90,20337,8953,931,0.20756,0.2044,0.41196,28.93683672
07/23/1997,398,10165,86,20178,8921,922,0.20576,0.20094,0.4067,28.8542857
07/24/1997,391,10061,85,19662,8817,896,0.20053,0.19859,0.39912,28.77173468
